"Longitude","Latitude","presence"
-25.7916666666667,81.375,0
47.375,80.2916666666667,0
-52.0416666666667,76.125,0
-107.375,75.625,0
-89.125,75.375,0
111.541666666667,73.0416666666667,0
-24.0416666666667,72.625,0
-110.541666666667,72.375,0
-116.875,71.0416666666667,0
-40.0416666666667,70.625,0
-113.791666666667,70.125,0
-38.375,70.125,0
138.708333333333,70.125,0
71.125,70.0416666666667,0
-101.625,69.625,0
158.708333333333,69.5416666666667,0
113.625,69.375,0
71.875,69.125,0
-26.0416666666667,69.0416666666667,0
-133.958333333333,68.7916666666667,0
-26.2916666666667,68.7916666666667,0
136.625,68.125,0
66.7083333333333,67.7083333333333,0
62.5416666666667,67.4583333333333,0
54.4583333333333,67.375,0
-102.791666666667,67.0416666666667,0
-112.458333333333,66.9583333333333,0
22.2916666666667,66.875,0
58.4583333333333,66.875,0
-162.375,66.7916666666667,0
155.208333333333,66.125,0
-132.875,65.875,0
117.541666666667,65.7916666666667,0
-122.958333333333,65.375,0
104.125,65.2083333333333,0
112.375,65.0416666666667,0
-82.2916666666667,64.5416666666667,0
116.125,64.375,0
-81.7916666666667,64.2083333333333,0
130.375,64.2083333333333,0
-153.208333333333,64.125,0
171.291666666667,63.9583333333333,0
52.2083333333333,63.4583333333333,0
14.9583333333333,63.375,0
62.7916666666667,62.5416666666667,0
62.125,62.4583333333333,0
158.208333333333,62.4583333333333,0
100.958333333333,62.2916666666667,0
167.541666666667,62.2916666666667,0
-115.708333333333,61.7083333333333,0
27.375,61.4583333333333,0
-132.125,61.125,0
-159.458333333333,60.7083333333333,0
-43.875,60.2916666666667,0
51.125,60.2083333333333,0
-128.708333333333,59.625,0
93.5416666666666,58.2916666666667,0
-109.291666666667,57.9583333333333,0
-70.875,57.875,0
118.625,57.7916666666667,0
-75.5416666666667,57.5416666666667,0
12.5416666666667,57.2083333333333,0
159.541666666667,57.125,0
134.875,55.9583333333333,0
94.7083333333333,55.375,0
51.7083333333333,55.125,0
75.625,55.125,0
77.7916666666666,54.7916666666667,0
38.875,54.0416666666667,0
-75.7916666666667,53.9583333333333,0
115.125,53.875,0
46.0416666666667,53.7916666666667,0
80.2083333333333,53.2916666666667,0
120.208333333333,53.0416666666667,0
61.375,52.375,0
4.625,52.125,0
61.125,51.7916666666667,0
-93.625,51.7083333333333,0
27.5416666666667,51.625,0
45.625,51.625,0
-117.458333333333,51.5416666666667,0
21.4583333333333,51.5416666666667,0
69.0416666666667,51.4583333333333,0
93.875,50.9583333333333,0
-95.625,50.5416666666667,0
-77.2083333333333,50.5416666666667,0
100.958333333333,49.9583333333333,0
2.20833333333331,49.875,0
120.875,49.625,0
6.875,49.5416666666667,0
-92.7916666666667,49.125,0
132.625,49.125,0
-107.875,48.875,0
138.041666666667,48.375,0
123.791666666667,48.2916666666667,0
22.5416666666667,48.0416666666667,0
136.041666666667,47.7916666666667,0
101.208333333333,47.7083333333333,0
126.875,47.7083333333333,0
112.041666666667,47.375,0
130.541666666667,47.2083333333333,0
58.7083333333333,46.7083333333333,0
-75.2083333333333,46.2916666666667,0
132.791666666667,45.5416666666667,0
