"Longitude","Latitude","presence"
-36.625,83.625,0
-30.125,83.625,0
-36.4583333333333,83.5416666666667,0
-31.2916666666667,83.5416666666667,0
-30.4583333333333,83.4583333333333,0
-33.7083333333333,83.375,0
-28.5416666666667,83.375,0
-33.2916666666667,83.2916666666667,0
-31.375,83.2916666666667,0
-29.2083333333333,83.2916666666667,0
-27.7083333333333,83.2916666666667,0
-41.2916666666667,83.2083333333333,0
-40.375,83.2083333333333,0
-37.9583333333333,83.2083333333333,0
-27.875,83.2083333333333,0
-41.9583333333333,83.125,0
-39.125,83.125,0
-35.4583333333333,83.125,0
-35.0416666666667,83.125,0
-34.2916666666667,83.125,0
-31.9583333333333,83.125,0
-71.0416666666667,83.0416666666667,0
-41.7083333333333,83.0416666666667,0
-41.2916666666667,83.0416666666667,0
-34.7083333333333,83.0416666666667,0
-34.5416666666667,83.0416666666667,0
-34.2916666666667,83.0416666666667,0
-25.875,83.0416666666667,0
-76.375,82.9583333333333,0
-43.7916666666667,82.9583333333333,0
-43.4583333333333,82.9583333333333,0
-40.9583333333333,82.9583333333333,0
-31.0416666666667,82.9583333333333,0
-28.875,82.9583333333333,0
-25.2083333333333,82.9583333333333,0
-74.9583333333333,82.875,0
-73.7916666666667,82.875,0
-70.4583333333333,82.875,0
-66.7916666666667,82.875,0
-66.625,82.875,0
-45.2916666666667,82.875,0
-42.7083333333333,82.875,0
-41.875,82.875,0
-40.5416666666667,82.875,0
-39.7083333333333,82.875,0
-80.375,82.7916666666667,0
-79.625,82.7916666666667,0
-77.7083333333333,82.7916666666667,0
-75.0416666666667,82.7916666666667,0
-69.125,82.7916666666667,0
-48.2083333333333,82.7916666666667,0
-45.375,82.7916666666667,0
-38.7916666666667,82.7916666666667,0
-36.4583333333333,82.7916666666667,0
-75.9583333333333,82.7083333333333,0
-75.875,82.7083333333333,0
-74.7916666666667,82.7083333333333,0
-69.125,82.7083333333333,0
-68.9583333333333,82.7083333333333,0
-48.4583333333333,82.7083333333333,0
-42.2916666666667,82.7083333333333,0
-41.5416666666667,82.7083333333333,0
-32.625,82.7083333333333,0
-31.9583333333333,82.7083333333333,0
-30.7083333333333,82.7083333333333,0
-28.125,82.7083333333333,0
-24.7916666666667,82.7083333333333,0
-24.4583333333333,82.7083333333333,0
-23.875,82.7083333333333,0
-73.0416666666667,82.625,0
-71.2083333333333,82.625,0
-69.4583333333333,82.625,0
-45.2916666666667,82.625,0
-44.625,82.625,0
-43.5416666666667,82.625,0
-42.5416666666667,82.625,0
-38.7083333333333,82.625,0
-36.875,82.625,0
-36.7083333333333,82.625,0
-29.5416666666667,82.625,0
-27.7083333333333,82.625,0
-27.4583333333333,82.625,0
-22.625,82.625,0
-22.5416666666667,82.625,0
-77.2083333333333,82.5416666666667,0
-75.7916666666667,82.5416666666667,0
-68.125,82.5416666666667,0
-67.875,82.5416666666667,0
-65.2083333333333,82.5416666666667,0
-64.2083333333333,82.5416666666667,0
-43.875,82.5416666666667,0
-35.625,82.5416666666667,0
-32.2916666666667,82.5416666666667,0
-29.7083333333333,82.5416666666667,0
-28.625,82.5416666666667,0
-27.875,82.5416666666667,0
-20.7916666666667,82.5416666666667,0
-77.9583333333333,82.4583333333333,0
-68.9583333333333,82.4583333333333,0
-65.375,82.4583333333333,0
-65.2916666666667,82.4583333333333,0
-64.875,82.4583333333333,0
-46.4583333333333,82.4583333333333,0
-44.2083333333333,82.4583333333333,0
-42.375,82.4583333333333,0
-41.2083333333333,82.4583333333333,0
-32.375,82.4583333333333,0
-31.2916666666667,82.4583333333333,0
-31.0416666666667,82.4583333333333,0
-29.125,82.4583333333333,0
-25.4583333333333,82.4583333333333,0
-24.875,82.4583333333333,0
-21.7083333333333,82.4583333333333,0
-21.0416666666667,82.4583333333333,0
-81.9583333333333,82.375,0
-74.625,82.375,0
-73.7916666666667,82.375,0
-73.2083333333333,82.375,0
-71.125,82.375,0
-51.0416666666667,82.375,0
-46.7083333333333,82.375,0
-44.7083333333333,82.375,0
-39.375,82.375,0
-37.125,82.375,0
-29.875,82.375,0
-25.7916666666667,82.375,0
-79.2083333333333,82.2916666666667,0
-78.375,82.2916666666667,0
-77.2916666666667,82.2916666666667,0
-68.4583333333333,82.2916666666667,0
-64.875,82.2916666666667,0
-62.2916666666667,82.2916666666667,0
-54.9583333333333,82.2916666666667,0
-46.7916666666667,82.2916666666667,0
-46.0416666666667,82.2916666666667,0
-41.875,82.2916666666667,0
-41.2916666666667,82.2916666666667,0
-40.9583333333333,82.2916666666667,0
-39.7916666666667,82.2916666666667,0
-37.5416666666667,82.2916666666667,0
-32.7916666666667,82.2916666666667,0
-32.7083333333333,82.2916666666667,0
-26.625,82.2916666666667,0
-25.7083333333333,82.2916666666667,0
-83.4583333333333,82.2083333333333,0
-81.375,82.2083333333333,0
-79.4583333333333,82.2083333333333,0
-77.875,82.2083333333333,0
-71.9583333333333,82.2083333333333,0
-67.375,82.2083333333333,0
-62.7916666666667,82.2083333333333,0
-62.7083333333333,82.2083333333333,0
-62.625,82.2083333333333,0
-50.875,82.2083333333333,0
-50.2916666666667,82.2083333333333,0
-50.125,82.2083333333333,0
-47.125,82.2083333333333,0
-42.2916666666667,82.2083333333333,0
-40.4583333333333,82.2083333333333,0
-34.625,82.2083333333333,0
-26.7083333333333,82.2083333333333,0
-25.7916666666667,82.2083333333333,0
-24.375,82.2083333333333,0
-24.125,82.2083333333333,0
-23.5416666666667,82.2083333333333,0
-81.9583333333333,82.125,0
-80.875,82.125,0
-79.7083333333333,82.125,0
-77.375,82.125,0
-77.125,82.125,0
-76.125,82.125,0
-75.4583333333333,82.125,0
-75.2916666666667,82.125,0
-71.7083333333333,82.125,0
-70.125,82.125,0
-56.5416666666667,82.125,0
-50.0416666666667,82.125,0
-48.7083333333333,82.125,0
-45.9583333333333,82.125,0
-44.0416666666667,82.125,0
-36.125,82.125,0
-34.5416666666667,82.125,0
-32.2083333333333,82.125,0
-29.7916666666667,82.125,0
-29.125,82.125,0
-29.0416666666667,82.125,0
-25.875,82.125,0
-25.7916666666667,82.125,0
-25.125,82.125,0
-83.5416666666667,82.0416666666667,0
-79.125,82.0416666666667,0
-79.0416666666667,82.0416666666667,0
-71.7083333333333,82.0416666666667,0
-64.0416666666667,82.0416666666667,0
-62.375,82.0416666666667,0
-59.625,82.0416666666667,0
-58.4583333333333,82.0416666666667,0
-55.375,82.0416666666667,0
-51.4583333333333,82.0416666666667,0
-45.2083333333333,82.0416666666667,0
-42.5416666666667,82.0416666666667,0
-41.0416666666667,82.0416666666667,0
-39.625,82.0416666666667,0
-34.125,82.0416666666667,0
-25.375,82.0416666666667,0
-21.7916666666667,82.0416666666667,0
-88.125,81.9583333333333,0
-79.625,81.9583333333333,0
-71.0416666666667,81.9583333333333,0
-68.9583333333333,81.9583333333333,0
-68.7083333333333,81.9583333333333,0
-65.2916666666667,81.9583333333333,0
-59.5416666666667,81.9583333333333,0
-56.2083333333333,81.9583333333333,0
-52.2083333333333,81.9583333333333,0
-49.2916666666667,81.9583333333333,0
-48.2916666666667,81.9583333333333,0
-45.5416666666667,81.9583333333333,0
-37.2916666666667,81.9583333333333,0
-25.4583333333333,81.9583333333333,0
-23.2083333333333,81.9583333333333,0
-86.5416666666667,81.875,0
-83.5416666666667,81.875,0
-70.2916666666667,81.875,0
-69.7083333333333,81.875,0
-68.625,81.875,0
-47.875,81.875,0
-41.4583333333333,81.875,0
-36.625,81.875,0
-30.2916666666667,81.875,0
-30.125,81.875,0
-27.0416666666667,81.875,0
-22.625,81.875,0
-91.125,81.7916666666667,0
-86.125,81.7916666666667,0
-83.7083333333333,81.7916666666667,0
-79.9583333333333,81.7916666666667,0
-79.125,81.7916666666667,0
-60.7916666666667,81.7916666666667,0
-60.7083333333333,81.7916666666667,0
-59.2083333333333,81.7916666666667,0
-49.125,81.7916666666667,0
-48.625,81.7916666666667,0
-43.125,81.7916666666667,0
-42.7083333333333,81.7916666666667,0
-39.7916666666667,81.7916666666667,0
-39.125,81.7916666666667,0
-38.2083333333333,81.7916666666667,0
-36.125,81.7916666666667,0
-23.2083333333333,81.7916666666667,0
58.4583333333333,81.7916666666667,0
-91.375,81.7083333333333,0
-90.2083333333333,81.7083333333333,0
-88.875,81.7083333333333,0
-88.5416666666667,81.7083333333333,0
-82.2083333333333,81.7083333333333,0
-81.125,81.7083333333333,0
-80.7916666666667,81.7083333333333,0
-79.2916666666667,81.7083333333333,0
-78.625,81.7083333333333,0
-75.7916666666667,81.7083333333333,0
-72.2916666666667,81.7083333333333,0
-72.0416666666667,81.7083333333333,0
-69.7083333333333,81.7083333333333,0
-59.125,81.7083333333333,0
-58.4583333333333,81.7083333333333,0
-57.2083333333333,81.7083333333333,0
-44.7916666666667,81.7083333333333,0
-43.0416666666667,81.7083333333333,0
-41.7916666666667,81.7083333333333,0
-29.375,81.7083333333333,0
-28.5416666666667,81.7083333333333,0
-27.4583333333333,81.7083333333333,0
-25.125,81.7083333333333,0
-21.625,81.7083333333333,0
58.2083333333333,81.7083333333333,0
58.5416666666667,81.7083333333333,0
63.2083333333333,81.7083333333333,0
-86.875,81.625,0
-84.625,81.625,0
-79.375,81.625,0
-74.375,81.625,0
-73.5416666666667,81.625,0
-69.375,81.625,0
-66.5416666666667,81.625,0
-57.125,81.625,0
-53.875,81.625,0
-52.875,81.625,0
-52.125,81.625,0
-48.875,81.625,0
-44.9583333333333,81.625,0
-40.7083333333333,81.625,0
-38.625,81.625,0
-37.375,81.625,0
-29.5416666666667,81.625,0
-25.7083333333333,81.625,0
62.7916666666667,81.625,0
-86.2083333333333,81.5416666666667,0
