"Longitude","Latitude","presence"
-33.7083333333333,83.375,0
-47.2916666666667,82.9583333333333,0
-33.2916666666667,82.875,0
-74.625,82.625,0
-61.125,82.375,0
-24.0416666666667,82.375,0
-78.125,82.0416666666667,0
-67.5416666666667,82.0416666666667,0
-47.125,81.9583333333333,0
-76.2916666666667,81.875,0
-72.625,81.7916666666667,0
58.875,81.7916666666667,0
-83.625,81.7083333333333,0
-61.9583333333333,81.7083333333333,0
-76.2083333333333,81.625,0
-40.125,81.625,0
-19.625,81.5416666666667,0
-82.125,81.4583333333333,0
-52.125,81.4583333333333,0
-53.5416666666667,81.125,0
-59.125,81.0416666666667,0
79.5416666666666,80.875,0
-47.5416666666667,80.7083333333333,0
-82.9583333333333,80.625,0
-55.2916666666667,80.625,0
-28.125,80.5416666666667,0
93.4583333333333,80.5416666666667,0
-55.7083333333333,80.4583333333333,0
54.9583333333333,80.4583333333333,0
-81.7083333333333,80.375,0
-24.875,80.375,0
22.7083333333333,80.2916666666667,0
20.875,80.2083333333333,0
48.2916666666667,80.2083333333333,0
92.7916666666666,80.2083333333333,0
-86.0416666666667,80.125,0
-66.625,80.125,0
-24.7083333333333,80.125,0
20.125,80.125,0
-80.5416666666667,79.9583333333333,0
-78.125,79.9583333333333,0
-71.7916666666667,79.875,0
-38.4583333333333,79.875,0
-62.125,79.625,0
-90.2916666666667,79.5416666666667,0
11.875,79.375,0
-54.7083333333333,79.2916666666667,0
14.875,79.2916666666667,0
95.2916666666666,79.2916666666667,0
-57.7083333333333,79.2083333333333,0
11.375,79.125,0
-88.5416666666667,78.9583333333333,0
-44.9583333333333,78.9583333333333,0
-34.7083333333333,78.9583333333333,0
13.4583333333333,78.9583333333333,0
-50.5416666666667,78.7916666666667,0
13.125,78.7916666666667,0
11.7916666666667,78.7083333333333,0
15.625,78.7083333333333,0
-89.875,78.625,0
-95.875,78.5416666666667,0
-103.375,78.4583333333333,0
-96.5416666666667,78.375,0
-91.7083333333333,78.375,0
